sku,name,texture_knit,texture_woven,texture_shirt,neckline,sleeve_length,start_end,closure_front,cutting,fit,pockets,leather_details,slit,shoulder_finishing,pattern,fancy_yarn,detail_1,detail_2,detail_3,detail_4,detail_5,chest_width,length,care_info_short,model_wears,quality,url_key
70001-0307,Gebreide Poncho,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",,,In een punt gebreide poncho,"Wijde, ruime pasvorm",,,,,,,,,,,,102,90,Handwas,1 maat,100% Cashmere,gebreide-poncho-w161-nl-1
70001-0325,Gebreide Poncho,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",,,In een punt gebreide poncho,"Wijde, ruime pasvorm",,,,,,,,,,,,102,90,Handwas,1 maat,100% Cashmere,gebreide-poncho-w161-nl-2
70001-0330,Gebreide Poncho,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",,,In een punt gebreide poncho,"Wijde, ruime pasvorm",,,,,,,,,,,,102,90,Handwas,1 maat,100% Cashmere,gebreide-poncho-w161-nl-3
70001-0331,Gebreide Poncho,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",,,In een punt gebreide poncho,"Wijde, ruime pasvorm",,,,,,,,,,,,102,90,Handwas,1 maat,100% Cashmere,gebreide-poncho-w161-nl-4
70001-0337,Gebreide Poncho,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",,,In een punt gebreide poncho,"Wijde, ruime pasvorm",,,,,,,,,,,,102,90,Handwas,1 maat,100% Cashmere,gebreide-poncho-w161-nl-5
70001-0354,Gebreide Poncho,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",,,In een punt gebreide poncho,"Wijde, ruime pasvorm",,,,,,,,,,,,102,90,Handwas,1 maat,100% Cashmere,gebreide-poncho-w161-nl-6
70001-0370,Gebreide Poncho,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",,,In een punt gebreide poncho,"Wijde, ruime pasvorm",,,,,,,,,,,,102,90,Handwas,1 maat,100% Cashmere,gebreide-poncho-w161-nl-7
70001-0373,Gebreide Poncho,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",,,In een punt gebreide poncho,"Wijde, ruime pasvorm",,,,,,,,,,,,102,90,Handwas,1 maat,100% Cashmere,gebreide-poncho-w161-nl-8
70002-0305,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-9
70002-0307,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-10
70002-0311,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-11
70002-0318,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-12
70002-0325,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-13
70002-0330,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-14
70002-0331,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-15
70002-0337,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-16
70002-0354,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-17
70002-0357,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-18
70002-0359,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-19
70002-0366,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-20
70002-0371,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-21
70002-0373,Oversized cashmere sjaal,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,40,175,Handwas,1 maat,100% Cashmere,oversized-cashmere-sjaal-w161-nl-22
70003-0307,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-23
70003-0312,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-24
70003-0318,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-25
70003-0325,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-26
70003-0330,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-27
70003-0331,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-28
70003-0337,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-29
70003-0354,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-30
70003-0357,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-31
70003-0359,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-32
70003-0366,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-33
70003-0367,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-34
70003-0368,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-35
70003-0370,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-36
70003-0371,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-37
70003-0373,Triangle sjaal van cashmere,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,,,,,,220,150,Handwas,1 maat,100% Cashmere,triangle-sjaal-cashmere-w161-nl-38
70005-0305,Brede sjaal van cashmere,Fijn breisel,,,,,,,Recht gebreide sjaal,,,,,,,,,,,,,75,200,Handwas,1 maat,100% Cashmere,brede-sjaal-cashmere-w161-nl-39
70005-0307,Brede sjaal van cashmere,Fijn breisel,,,,,,,Recht gebreide sjaal,,,,,,,,,,,,,75,200,Handwas,1 maat,100% Cashmere,brede-sjaal-cashmere-w161-nl-40
70005-0330,Brede sjaal van cashmere,Fijn breisel,,,,,,,Recht gebreide sjaal,,,,,,,,,,,,,75,200,Handwas,1 maat,100% Cashmere,brede-sjaal-cashmere-w161-nl-41
70005-0359,Brede sjaal van cashmere,Fijn breisel,,,,,,,Recht gebreide sjaal,,,,,,,,,,,,,75,200,Handwas,1 maat,100% Cashmere,brede-sjaal-cashmere-w161-nl-42
70005-0366,Brede sjaal van cashmere,Fijn breisel,,,,,,,Recht gebreide sjaal,,,,,,,,,,,,,75,200,Handwas,1 maat,100% Cashmere,brede-sjaal-cashmere-w161-nl-43
70005-0376,Brede sjaal van cashmere,Fijn breisel,,,,,,,Recht gebreide sjaal,,,,,,,,,,,,,75,200,Handwas,1 maat,100% Cashmere,brede-sjaal-cashmere-w161-nl-44
70006-0307,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-45
70006-0312,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-46
70006-0318,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-47
70006-0325,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-48
70006-0330,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-49
70006-0331,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-50
70006-0337,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-51
70006-0354,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-52
70006-0357,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-53
70006-0359,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-54
70006-0366,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-55
70006-0373,Grote sjaal van cashmere,Licht grof breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,85,200,Handwas,1 maat,100% Cashmere,grote-sjaal-cashmere-w161-nl-56
70008-0305,Sjaal van kasjmier,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,28,175,Handwas,1 maat,100% Cashmere,sjaal-kasjmier-w161-nl-57
70008-0311,Sjaal van kasjmier,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,28,175,Handwas,1 maat,100% Cashmere,sjaal-kasjmier-w161-nl-58
70008-0325,Sjaal van kasjmier,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,28,175,Handwas,1 maat,100% Cashmere,sjaal-kasjmier-w161-nl-59
70008-0332,Sjaal van kasjmier,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,28,175,Handwas,1 maat,100% Cashmere,sjaal-kasjmier-w161-nl-60
70008-0354,Sjaal van kasjmier,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,28,175,Handwas,1 maat,100% Cashmere,sjaal-kasjmier-w161-nl-61
70008-0359,Sjaal van kasjmier,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,28,175,Handwas,1 maat,100% Cashmere,sjaal-kasjmier-w161-nl-62
70008-0366,Sjaal van kasjmier,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,28,175,Handwas,1 maat,100% Cashmere,sjaal-kasjmier-w161-nl-63
70008-0370,Sjaal van kasjmier,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,28,175,Handwas,1 maat,100% Cashmere,sjaal-kasjmier-w161-nl-64
70008-0371,Sjaal van kasjmier,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,28,175,Handwas,1 maat,100% Cashmere,sjaal-kasjmier-w161-nl-65
70008-0373,Sjaal van kasjmier,Fijn breisel,,,,,Geribde boord,,Recht gebreide sjaal,,,,,,,,,,,,,28,175,Handwas,1 maat,100% Cashmere,sjaal-kasjmier-w161-nl-66
70009-0305,Cashmere sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Recht gebreide sjaal,,,,,,,,,,,,,30,170,Handwas,1 maat,100% Cashmere,cashmere-sjaal-franjes-w161-nl-67
70009-0312,Cashmere sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Recht gebreide sjaal,,,,,,,,,,,,,30,170,Handwas,1 maat,100% Cashmere,cashmere-sjaal-franjes-w161-nl-68
70009-0330,Cashmere sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Recht gebreide sjaal,,,,,,,,,,,,,30,170,Handwas,1 maat,100% Cashmere,cashmere-sjaal-franjes-w161-nl-69
70009-0357,Cashmere sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Recht gebreide sjaal,,,,,,,,,,,,,30,170,Handwas,1 maat,100% Cashmere,cashmere-sjaal-franjes-w161-nl-70
70009-0359,Cashmere sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Recht gebreide sjaal,,,,,,,,,,,,,30,170,Handwas,1 maat,100% Cashmere,cashmere-sjaal-franjes-w161-nl-71
70009-0371,Cashmere sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Recht gebreide sjaal,,,,,,,,,,,,,30,170,Handwas,1 maat,100% Cashmere,cashmere-sjaal-franjes-w161-nl-72
70009-0373,Cashmere sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Recht gebreide sjaal,,,,,,,,,,,,,30,170,Handwas,1 maat,100% Cashmere,cashmere-sjaal-franjes-w161-nl-73
72154-6331,Poncho met print,"Fijngebreid, bedrukt",,,Boothals,Geen armsgaten,,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,Bedrukte sierrand,,,,,75,70,Handwas,1 maat,80% Wol / 20% Cashmere,poncho-print-w161-nl-74
72199-6307,Tweekleurige sjaal,Dubbel en fijn gebreid,,,,,Zoom met franjes,,Driehoekig gebreide sjaal,,,,,,,,Tweekleurig,,,,,185,130,Handwas,1 maat,80% Wol / 20% Cashmere,tweekleurige-sjaal-w161-nl-75
72199-6325,Tweekleurige sjaal,Dubbel en fijn gebreid,,,,,Zoom met franjes,,Driehoekig gebreide sjaal,,,,,,,,Tweekleurig,,,,,185,130,Handwas,1 maat,80% Wol / 20% Cashmere,tweekleurige-sjaal-w161-nl-76
72200-6313,Handschoenen van cashmere,Fijn breisel,,,,,Brede ribboordjes,,Gebreide handschoenen,,,,,,,,Design met strass-steentjes,,,,,8,26,Handwas,1 maat,100% Cashmere,handschoenen-cashmere-w161-nl-77
72200-6325,Handschoenen van cashmere,Fijn breisel,,,,,Brede ribboordjes,,Gebreide handschoenen,,,,,,,,Design met strass-steentjes,,,,,8,26,Handwas,1 maat,100% Cashmere,handschoenen-cashmere-w161-nl-78
72200-6332,Handschoenen van cashmere,Fijn breisel,,,,,Brede ribboordjes,,Gebreide handschoenen,,,,,,,,Design met strass-steentjes,,,,,8,26,Handwas,1 maat,100% Cashmere,handschoenen-cashmere-w161-nl-79
72200-6359,Handschoenen van cashmere,Fijn breisel,,,,,Brede ribboordjes,,Gebreide handschoenen,,,,,,,,Design met strass-steentjes,,,,,8,26,Handwas,1 maat,100% Cashmere,handschoenen-cashmere-w161-nl-80
72201-6307,Cape van cashmere,Licht grof breisel,,,,Raglanmouwen,Brede geribde boord,Zonder sluiting,Rond gebreide cape,Wijd en ruimvallend,,,,,,,,,,,,100,78,Handwas,1 maat,100% Cashmere,cape-cashmere-w161-nl-81
72201-6321,Cape van cashmere,Licht grof breisel,,,,Raglanmouwen,Brede geribde boord,Zonder sluiting,Rond gebreide cape,Wijd en ruimvallend,,,,,,,,,,,,100,78,Handwas,1 maat,100% Cashmere,cape-cashmere-w161-nl-82
72201-6325,Cape van cashmere,Licht grof breisel,,,,Raglanmouwen,Brede geribde boord,Zonder sluiting,Rond gebreide cape,Wijd en ruimvallend,,,,,,,,,,,,100,78,Handwas,1 maat,100% Cashmere,cape-cashmere-w161-nl-83
72201-6373,Cape van cashmere,Licht grof breisel,,,,Raglanmouwen,Brede geribde boord,Zonder sluiting,Rond gebreide cape,Wijd en ruimvallend,,,,,,,,,,,,100,78,Handwas,1 maat,100% Cashmere,cape-cashmere-w161-nl-84
72202-6307,Poncho met franjes,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",Randen afgewerkt met fijne franjes,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,Valt asymmetrisch,,,,,82,60,Handwas,1 maat,100% Cashmere,poncho-franjes-w161-nl-85
72202-6312,Poncho met franjes,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",Randen afgewerkt met fijne franjes,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,Valt asymmetrisch,,,,,82,60,Handwas,1 maat,100% Cashmere,poncho-franjes-w161-nl-86
72202-6318,Poncho met franjes,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",Randen afgewerkt met fijne franjes,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,Valt asymmetrisch,,,,,82,60,Handwas,1 maat,100% Cashmere,poncho-franjes-w161-nl-87
72202-6325,Poncho met franjes,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",Randen afgewerkt met fijne franjes,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,Valt asymmetrisch,,,,,82,60,Handwas,1 maat,100% Cashmere,poncho-franjes-w161-nl-88
72202-6330,Poncho met franjes,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",Randen afgewerkt met fijne franjes,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,Valt asymmetrisch,,,,,82,60,Handwas,1 maat,100% Cashmere,poncho-franjes-w161-nl-89
72202-6332,Poncho met franjes,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",Randen afgewerkt met fijne franjes,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,Valt asymmetrisch,,,,,82,60,Handwas,1 maat,100% Cashmere,poncho-franjes-w161-nl-90
72202-6337,Poncho met franjes,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",Randen afgewerkt met fijne franjes,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,Valt asymmetrisch,,,,,82,60,Handwas,1 maat,100% Cashmere,poncho-franjes-w161-nl-91
72202-6357,Poncho met franjes,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",Randen afgewerkt met fijne franjes,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,Valt asymmetrisch,,,,,82,60,Handwas,1 maat,100% Cashmere,poncho-franjes-w161-nl-92
72202-6370,Poncho met franjes,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",Randen afgewerkt met fijne franjes,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,Valt asymmetrisch,,,,,82,60,Handwas,1 maat,100% Cashmere,poncho-franjes-w161-nl-93
72202-6373,Poncho met franjes,Fijn breisel,,,Boothals,"Geen zijnaden, geen armsgaten",Randen afgewerkt met fijne franjes,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,Valt asymmetrisch,,,,,82,60,Handwas,1 maat,100% Cashmere,poncho-franjes-w161-nl-94
72204-6313,Sjaal van cashmere met strass,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,Design met strass-steentjes,,,,,185,130,Handwas,1 maat,100% Cashmere,sjaal-cashmere-strass-w161-nl-95
72204-6325,Sjaal van cashmere met strass,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,Design met strass-steentjes,,,,,185,130,Handwas,1 maat,100% Cashmere,sjaal-cashmere-strass-w161-nl-96
72204-6332,Sjaal van cashmere met strass,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,Design met strass-steentjes,,,,,185,130,Handwas,1 maat,100% Cashmere,sjaal-cashmere-strass-w161-nl-97
72204-6359,Sjaal van cashmere met strass,Fijn breisel,,,,,,,Driehoekig gebreide sjaal,,,,,,,,Design met strass-steentjes,,,,,185,130,Handwas,1 maat,100% Cashmere,sjaal-cashmere-strass-w161-nl-98
72205-6313,Muts van cashmere,Fijn breisel,,,,,Brede elastische boord,,Gebreide muts,Ruimvallend,,,,,,,Design met strass-steentjes,,,,,23,29,Handwas,1 maat,100% Cashmere,muts-cashmere-w161-nl-99
72205-6325,Muts van cashmere,Fijn breisel,,,,,Brede elastische boord,,Gebreide muts,Ruimvallend,,,,,,,Design met strass-steentjes,,,,,23,29,Handwas,1 maat,100% Cashmere,muts-cashmere-w161-nl-100
72205-6332,Muts van cashmere,Fijn breisel,,,,,Brede elastische boord,,Gebreide muts,Ruimvallend,,,,,,,Design met strass-steentjes,,,,,23,29,Handwas,1 maat,100% Cashmere,muts-cashmere-w161-nl-101
72205-6359,Muts van cashmere,Fijn breisel,,,,,Brede elastische boord,,Gebreide muts,Ruimvallend,,,,,,,Design met strass-steentjes,,,,,23,29,Handwas,1 maat,100% Cashmere,muts-cashmere-w161-nl-102
72212-6307,Gebreide poncho-vest,Fijn breisel,,,,"Geen zijnaden, geen armsgaten",Geribde boord,Zonder sluiting,Rechthoekige gebreide cape,Wijd en ruimvallend,,,,,,,,,,,,80,92,Handwas,1 maat,80% Wol / 20% Cashmere,gebreide-poncho-vest-w161-nl-103
72212-6321,Gebreide poncho-vest,Fijn breisel,,,,"Geen zijnaden, geen armsgaten",Geribde boord,Zonder sluiting,Rechthoekige gebreide cape,Wijd en ruimvallend,,,,,,,,,,,,80,92,Handwas,1 maat,80% Wol / 20% Cashmere,gebreide-poncho-vest-w161-nl-104
72212-6330,Gebreide poncho-vest,Fijn breisel,,,,"Geen zijnaden, geen armsgaten",Geribde boord,Zonder sluiting,Rechthoekige gebreide cape,Wijd en ruimvallend,,,,,,,,,,,,80,92,Handwas,1 maat,80% Wol / 20% Cashmere,gebreide-poncho-vest-w161-nl-105
72212-6337,Gebreide poncho-vest,Fijn breisel,,,,"Geen zijnaden, geen armsgaten",Geribde boord,Zonder sluiting,Rechthoekige gebreide cape,Wijd en ruimvallend,,,,,,,,,,,,80,92,Handwas,1 maat,80% Wol / 20% Cashmere,gebreide-poncho-vest-w161-nl-106
72212-6357,Gebreide poncho-vest,Fijn breisel,,,,"Geen zijnaden, geen armsgaten",Geribde boord,Zonder sluiting,Rechthoekige gebreide cape,Wijd en ruimvallend,,,,,,,,,,,,80,92,Handwas,1 maat,80% Wol / 20% Cashmere,gebreide-poncho-vest-w161-nl-107
72213-6307,Sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Driehoekig gebreide sjaal,,,,,,,,,,,,,185,130,Handwas,1 maat,80% Wol / 20% Cashmere,sjaal-franjes-w161-nl-108
72213-6312,Sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Driehoekig gebreide sjaal,,,,,,,,,,,,,185,130,Handwas,1 maat,80% Wol / 20% Cashmere,sjaal-franjes-w161-nl-109
72213-6321,Sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Driehoekig gebreide sjaal,,,,,,,,,,,,,185,130,Handwas,1 maat,80% Wol / 20% Cashmere,sjaal-franjes-w161-nl-110
72213-6325,Sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Driehoekig gebreide sjaal,,,,,,,,,,,,,185,130,Handwas,1 maat,80% Wol / 20% Cashmere,sjaal-franjes-w161-nl-111
72213-6331,Sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Driehoekig gebreide sjaal,,,,,,,,,,,,,185,130,Handwas,1 maat,80% Wol / 20% Cashmere,sjaal-franjes-w161-nl-112
72213-6357,Sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Driehoekig gebreide sjaal,,,,,,,,,,,,,185,130,Handwas,1 maat,80% Wol / 20% Cashmere,sjaal-franjes-w161-nl-113
72213-6359,Sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Driehoekig gebreide sjaal,,,,,,,,,,,,,185,130,Handwas,1 maat,80% Wol / 20% Cashmere,sjaal-franjes-w161-nl-114
72213-6373,Sjaal met franjes,Fijn breisel,,,,,Zoom met franjes,,Driehoekig gebreide sjaal,,,,,,,,,,,,,185,130,Handwas,1 maat,80% Wol / 20% Cashmere,sjaal-franjes-w161-nl-115
72216-6307,Sjaal van cashmere,Fijngebreid,,,Boothals,Zijnaden met armsgaten,Brede geribde boord,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,,,,,,86,66,Handwas,1 maat,100% Cashmere,sjaal-cashmere-w161-nl-116
72216-6321,Sjaal van cashmere,Fijngebreid,,,Boothals,Zijnaden met armsgaten,Brede geribde boord,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,,,,,,86,66,Handwas,1 maat,100% Cashmere,sjaal-cashmere-w161-nl-117
72216-6325,Sjaal van cashmere,Fijngebreid,,,Boothals,Zijnaden met armsgaten,Brede geribde boord,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,,,,,,86,66,Handwas,1 maat,100% Cashmere,sjaal-cashmere-w161-nl-118
72216-6330,Sjaal van cashmere,Fijngebreid,,,Boothals,Zijnaden met armsgaten,Brede geribde boord,,Rechthoekige gebreide poncho,Wijd en ruimvallend,,,,,,,,,,,,86,66,Handwas,1 maat,100% Cashmere,sjaal-cashmere-w161-nl-119
